sex,race,age_group,county,crime_class,relinst,days_court,days_newsent,days_tech,days_other,release_year,release_month
Male,Black,35-44,Cook,Person,Stateville,,,,,2023,2023-05-01
Male,White,30-34,Whiteside,Person,Robinson,,,,,2023,2023-05-01
Male,Black,30-34,Cook,Drug,Illinois River,,,,,2022,2022-09-01
Female,White,25-29,Kane,Person,Logan,,,,,2023,2023-02-01
Male,Black,25-29,Cook,Person,Stateville,,,,,2022,2022-10-01
Male,Hispanic,30-34,Edwards,Public Order,Illinois River,,,,,2022,2022-11-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2022,2022-09-01
Male,Black,55-64,Henry,Drug,Sheridan,,,,,2023,2023-04-01
Male,Black,18-19,Cook,Public Order,Lincoln,,,,,2022,2022-08-01
Female,White,30-34,Jersey,Drug,Decatur,,,,,2022,2022-11-01
Male,White,25-29,LaSalle,Property,Jacksonville,,,,,2023,2023-05-01
Male,White,30-34,Rock Island,Property,Vienna,,,,,2023,2023-04-01
Male,Black,35-44,Macon,Drug,Crossroads Male ATC,999.0,,,,2022,2022-09-01
Male,White,30-34,Rock Island,Drug,Big Muddy River,583.0,,,,2022,2022-02-01
Male,Black,25-29,Cook,Public Order,Hill,,,34.0,,2024,2024-03-01
Male,White,35-44,Champaign,Drug,Stateville,455.0,,,,2023,2023-07-01
Male,Black,20-24,Macon,Public Order,Peoria ATC,,,390.0,,2022,2022-02-01
Male,Hispanic,25-29,Cook,Property,Stateville,1476.0,,,,2021,2021-10-01
Male,White,30-34,Madison,Property,Southwestern Illinois,,,343.0,,2021,2021-09-01
Male,White,45-54,Vermilion,Person,Robinson,875.0,,,,2022,2022-05-01
Male,Black,18-19,Sangamon,Public Order,Graham,,,229.0,,2024,2024-05-01
Male,Black,45-54,Cook,Property,Stateville,753.0,,34.0,,2023,2023-10-01
Male,Black,55-64,Cook,Property,Jacksonville,,,145.0,,2023,2023-07-01
Male,White,30-34,Ogle,Public Order,Taylorville,,,189.0,,2023,2023-07-01
Male,White,20-24,Will,Drug,Stateville,519.0,,,,2022,2022-09-01
Male,Black,45-54,Cook,Property,Other,1014.0,,,,2022,2022-06-01
Female,White,30-34,De Witt,Drug,Logan,1309.0,,,,2022,2022-02-01
Male,Black,35-44,DuPage,Property,Graham,802.0,,,,2021,2021-05-01
Male,Black,25-29,Cook,Public Order,Illinois River,,,223.0,,2022,2022-03-01
Male,White,35-44,Sangamon,Person,Graham,,,72.0,,2024,2024-01-01
Male,Black,25-29,Cook,Public Order,Other,,,78.0,,2023,2023-09-01
Male,Black,35-44,Cook,Drug,Stateville,867.0,,1000.0,,2021,2021-06-01
Male,Black,45-54,Will,Public Order,East Moline,,,,,2022,2022-10-01
Male,Black,35-44,Woodford,Drug,Crossroads Male ATC,,,,,2022,2022-03-01
Male,White,35-44,Effingham,Person,Graham,,,,,2022,2022-11-01
Male,Black,35-44,Cook,Public Order,Stateville,,,,,2022,2022-02-01
Male,Hispanic,30-34,Kane,Public Order,Hill,,,,,2022,2022-10-01
Male,Black,55-64,Cook,Drug,Stateville,,,,,2022,2022-08-01
Male,Black,35-44,Cook,Person,North Lawndale ATC,,,,,2022,2022-05-01
Male,White,30-34,Jefferson,Public Order,Pinckneyville,,,,,2024,2024-07-01
Male,Bi-Racial,25-29,Rock Island,Person,Stateville,,,,,2024,2024-10-01
Male,Hispanic,45-54,Lake,Drug,Vandalia,,,,,2024,2024-12-01
Male,Black,45-54,Livingston,Person,Lincoln,,,,,2024,2024-01-01
Male,Hispanic,45-54,Saline,Person,Taylorville,,,,,2024,2024-04-01
Male,White,45-54,Livingston,Drug,Jacksonville,,,,,2024,2024-05-01
Female,Black,35-44,Boone,Public Order,Logan,,,,,2024,2024-05-01
Male,Black,30-34,Sangamon,Drug,Shawnee,,,,,2024,2024-03-01
Male,Black,30-34,Cook,Public Order,Stateville,,,,,2024,2024-05-01
Male,White,30-34,Edgar,Person,Taylorville,,,,,2024,2024-04-01
Male,White,20-24,Cook,Public Order,Stateville,,,,,2024,2024-03-01
Male,Black,45-54,Boone,Drug,Southwestern Illinois,,,,,2024,2024-04-01
Female,White,35-44,Shelby,Property,Decatur,,,,,2024,2024-04-01
Male,Black,45-54,Cook,Property,Stateville,,,,,2023,2023-09-01
Male,Black,35-44,Winnebago,Person,Stateville,,,,,2023,2023-10-01
Male,Black,30-34,Cook,Public Order,Hill,,,,,2023,2023-08-01
Male,White,45-54,Madison,Property,Southwestern Illinois,,,,,2023,2023-07-01
Male,Hispanic,35-44,Kane,Public Order,Stateville,,,,,2023,2023-11-01
Male,Hispanic,35-44,Will,Public Order,East Moline,,,,,2022,2022-11-01
Male,Black,20-24,Cook,Public Order,Vandalia,,,,,2023,2023-02-01
Male,Black,45-54,Cook,Person,Hill,,,,,2022,2022-12-01
Male,White,35-44,Franklin,Drug,Shawnee,,,,,2022,2022-04-01
Male,Hispanic,30-34,DuPage,Person,Western Illinois,,,,,2022,2022-11-01
Male,White,30-34,McHenry,Property,Sheridan,,,,,2022,2022-06-01
Male,Black,45-54,Cook,Property,Centralia,,,,,2022,2022-03-01
Male,Black,25-29,Cook,Person,Illinois River,,,,,2022,2022-03-01
Male,Black,25-29,Lake,Property,Graham,,,,,2022,2022-02-01
Male,Black,20-24,Cook,Public Order,Lincoln,,,,,2022,2022-05-01
Male,White,45-54,White,Property,Menard,,,,,2021,2021-09-01
Male,White,35-44,Marion,Property,Vandalia,,,,,2021,2021-07-01
Male,Black,35-44,Champaign,Drug,Shawnee,,,,,2021,2021-10-01
Female,White,20-24,Bond,Drug,Decatur,,,,,2021,2021-10-01
Male,Black,55-64,Madison,Property,Robinson,,,,,2021,2021-03-01
Male,White,55-64,Will,Public Order,Robinson,,,,,2021,2021-05-01
Female,White,35-44,Lee,Drug,Fox Valley ATC,,,,,2021,2021-02-01
Male,Black,30-34,Logan,Property,Discharge,978.0,,1581.0,,2021,2021-02-01
Male,Black,25-29,Cook,Drug,Pontiac,388.0,,194.0,,2021,2021-04-01
Male,Hispanic,25-29,Cook,Property,Stateville,848.0,,1203.0,,2021,2021-06-01
Male,White,45-54,St. Clair,Drug,Southwestern Illinois,1227.0,,,,2020,2020-09-01
Male,White,35-44,Peoria,Public Order,Illinois River,1018.0,,,,2020,2020-10-01
Male,White,30-34,DuPage,Property,Centralia,1102.0,,,,2020,2020-08-01
Male,Black,45-54,Cook,Property,Pontiac,559.0,,138.0,,2020,2020-03-01
Male,Black,30-34,Cook,Property,Lincoln,,,231.0,,2025,2025-05-01
Male,Black,35-44,Sangamon,Public Order,Sheridan,,,27.0,,2025,2025-10-01
Male,Black,20-24,Cook,Property,Pinckneyville,,,40.0,,2024,2024-10-01
Female,Black,35-44,Cook,Public Order,Other,43.0,,,,2022,2022-03-01
Male,Black,35-44,Cook,Person,Taylorville,,,624.0,,2021,2021-02-01
Male,Black,30-34,Peoria,Person,Jacksonville,1389.0,,,,2020,2020-07-01
Male,Black,20-24,Cook,Person,Western Illinois,,,260.0,,2025,2025-03-01
Male,Black,30-34,Marion,Person,Joliet Treatment Center,,127.0,,,2024,2024-11-01
Male,White,45-54,Winnebago,Public Order,Taylorville,,,33.0,,2024,2024-06-01
Male,Hispanic,30-34,Cook,Public Order,Stateville,,,1225.0,,2021,2021-07-01
Male,Black,20-24,Champaign,Public Order,Sheridan,1460.0,,,,2021,2021-09-01
Male,White,45-54,McLean,Drug,Sheridan,910.0,,,,2021,2021-01-01
Female,Black,30-34,Cook,Property,Logan,297.0,,,,2021,2021-05-01
Male,Black,45-54,St. Clair,Property,Graham,1563.0,,,,2020,2020-08-01
Male,White,30-34,Lawrence,Drug,Jacksonville,,,122.0,,2024,2024-07-01
Male,Black,30-34,Tazewell,Public Order,Robinson,,,250.0,,2024,2024-07-01
Male,White,25-29,McLean,Person,Dixon,,,,,2021,2021-03-01
Male,White,30-34,Cook,Drug,North Lawndale ATC,,,,,2021,2021-03-01
Male,Black,35-44,Cook,Public Order,Western Illinois,,,,,2020,2020-08-01
Male,White,45-54,Kane,Drug,East Moline,,,,,2020,2020-12-01
Male,White,30-34,Whiteside,Person,Lincoln,,,,,2020,2020-12-01
Male,White,25-29,Madison,Person,Stateville,,,,,2020,2020-12-01
Male,Black,55-64,Cook,Public Order,Robinson,,,,,2020,2020-02-01
Male,White,30-34,Saline,Person,Shawnee,,,,,2025,2025-08-01
Male,Black,30-34,Cook,Person,Illinois River,,,,,2025,2025-03-01
Male,White,35-44,Whiteside,Person,Western Illinois,,,,,2025,2025-06-01
Male,White,35-44,Cook,Property,Stateville,,,,,2025,2025-11-01
Male,White,35-44,Greene,Person,Graham,,,,,2025,2025-12-01
Male,White,30-34,Fulton,Property,Lawrence,,,,,2025,2025-06-01
Male,Black,30-34,Cook,Public Order,Lincoln,,,,,2025,2025-08-01
Male,Black,30-34,Macon,Person,Kewanee Reentry Center,,,,,2025,2025-01-01
Male,White,25-29,Fulton,Drug,Jacksonville,,,,,2025,2025-10-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2025,2025-04-01
Male,Black,30-34,St. Clair,Drug,Lincoln,,,,,2025,2025-10-01
Male,Black,20-24,Lake,Property,Pinckneyville,,,,,2025,2025-07-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2025,2025-09-01
Male,Black,25-29,Cook,Person,Taylorville,,,,,2025,2025-05-01
Female,Black,20-24,St. Clair,Person,Logan,,,,,2025,2025-01-01
Male,Other,30-34,Cook,Drug,Stateville,,,,,2025,2025-03-01
Male,White,30-34,Cook,Person,Taylorville,,,,,2025,2025-12-01
Male,Hispanic,25-29,Will,Public Order,Stateville,,,,,2025,2025-12-01
Male,White,45-54,Grundy,Drug,Stateville,,,,,2025,2025-12-01
Male,Black,35-44,Cook,Person,East Moline,,,,,2024,2024-10-01
Male,White,35-44,Livingston,Person,Robinson,,,,,2024,2024-10-01
Female,White,30-34,Tazewell,Drug,Decatur,,,,,2024,2024-11-01
Male,White,35-44,Madison,Drug,Danville,,,,,2024,2024-07-01
Male,White,35-44,Cook,Person,Illinois River,,,,,2024,2024-08-01
Male,White,35-44,Randolph,Drug,Shawnee,,,,,2024,2024-04-01
Male,Black,35-44,Will,Public Order,Illinois River,,,,,2024,2024-03-01
Male,Black,30-34,Cook,Public Order,Robinson,,,,,2024,2024-06-01
Male,Black,35-44,Cook,Person,Dixon,,,,,2024,2024-05-01
Male,Black,35-44,Kankakee,Public Order,Hill,,,,,2024,2024-03-01
Male,White,45-54,Coles,Drug,Lincoln,,,,,2022,2022-06-01
Male,Black,35-44,Sangamon,Person,Centralia,,,,,2021,2021-11-01
Male,Hispanic,35-44,Cook,Public Order,Centralia,,,,,2021,2021-12-01
Female,White,25-29,Montgomery,Property,Logan,,,,,2021,2021-08-01
Male,White,25-29,Cook,Public Order,Stateville,,,,,2021,2021-10-01
Male,Black,20-24,Vermilion,Public Order,Stateville,,,,,2021,2021-07-01
Male,White,35-44,Lawrence,Drug,Centralia,,,,,2021,2021-08-01
Male,Black,30-34,Cook,Person,Robinson,,,,,2021,2021-11-01
Male,Hispanic,20-24,Cook,Public Order,Stateville,,,,,2021,2021-11-01
Male,Hispanic,45-54,Will,Property,Shawnee,,,,,2021,2021-06-01
Male,White,35-44,Winnebago,Person,Dixon,,,,,2021,2021-03-01
Male,Asian,30-34,DuPage,Person,Dixon,,,,,2021,2021-01-01
Male,White,25-29,McLean,Public Order,Pinckneyville,,,,,2021,2021-01-01
Male,White,35-44,Lake,Person,Taylorville,,,,,2021,2021-06-01
Male,White,18-19,Jefferson,Public Order,Vandalia,,,,,2021,2021-06-01
Male,Black,35-44,Cook,Property,Jacksonville,,,,,2020,2020-09-01
Male,Black,35-44,McLean,Drug,Shawnee,,,,,2020,2020-12-01
Male,Black,30-34,Cook,Drug,Pinckneyville,,,,,2020,2020-09-01
Male,Black,45-54,Kane,Person,Robinson,,,42.0,,2025,2025-08-01
Male,Black,20-24,Cook,Person,Shawnee,515.0,,188.0,,2023,2023-09-01
Male,White,35-44,Gallatin,Public Order,Big Muddy River,783.0,,,,2023,2023-01-01
Male,Black,45-54,Cook,Person,Stateville,1.0,,,,2023,2023-04-01
Male,Black,20-24,Cook,Person,Pontiac,,,97.0,,2024,2024-05-01
Male,White,45-54,Coles,Public Order,Graham,,,133.0,,2024,2024-12-01
Male,White,30-34,Cook,Person,Dixon,91.0,,94.0,,2024,2024-03-01
Male,White,35-44,Kendall,Person,Pinckneyville,,,554.0,,2023,2023-11-01
Male,White,30-34,Cook,Public Order,Vienna,,,162.0,,2023,2023-07-01
Male,Black,35-44,Cook,Public Order,Jacksonville,671.0,,,,2023,2023-04-01
Male,Black,30-34,Cook,Person,Western Illinois,,,347.0,,2024,2024-02-01
Male,Black,35-44,Winnebago,Person,Illinois River,,,548.0,,2024,2024-02-01
Male,Black,30-34,Cook,Public Order,Stateville,,,8.0,,2025,2025-12-01
Male,Black,55-64,St. Clair,Person,Graham,,,,,2020,2020-08-01
Male,Black,35-44,Woodford,Public Order,Vandalia,,,,,2020,2020-07-01
Male,White,65-74,Sangamon,Drug,Vienna,,,,,2020,2020-04-01
Male,Black,30-34,Cook,Property,Hill,,,,,2020,2020-04-01
Male,Black,45-54,Cook,Person,Stateville,,,,,2025,2025-07-01
Male,Black,45-54,Cook,Public Order,Stateville,,,,,2025,2025-08-01
Male,Black,45-54,Champaign,Drug,Vandalia,,,,,2025,2025-04-01
Male,Black,45-54,Cook,Drug,Stateville,,,,,2025,2025-10-01
Male,White,45-54,Cook,Property,East Moline,,,,,2025,2025-10-01
Male,Black,30-34,Cook,Public Order,Illinois River,,,,,2025,2025-01-01
Male,Hispanic,35-44,Cook,Public Order,Lincoln,,,,,2025,2025-05-01
Male,Black,30-34,Cook,Public Order,Robinson,,,,,2025,2025-07-01
Male,Black,35-44,Boone,Public Order,Stateville,,,,,2025,2025-03-01
Male,White,35-44,Winnebago,Public Order,Robinson,,,,,2025,2025-01-01
Male,Black,25-29,Jefferson,Drug,Graham,,,,,2025,2025-10-01
Male,White,25-29,Franklin,Drug,Vandalia,,,,,2025,2025-12-01
Male,Black,18-19,Madison,Public Order,Graham,,,,,2025,2025-09-01
Male,Black,25-29,Cook,Public Order,Danville,,,,,2025,2025-09-01
Male,Black,45-54,Sangamon,Drug,Jacksonville,,,,,2024,2024-10-01
Male,Black,35-44,Champaign,Public Order,Big Muddy River,,,,,2024,2024-12-01
Male,Black,45-54,Boone,Drug,Sheridan,,,,,2024,2024-11-01
Male,Hispanic,35-44,Lake,Person,Kewanee Reentry Center,,,,,2024,2024-08-01
Male,Hispanic,30-34,Bureau,Person,Pinckneyville,,,,,2024,2024-10-01
Male,Black,45-54,Cook,Public Order,Stateville,,,,,2024,2024-09-01
Male,Asian,30-34,Cook,Person,Robinson,,,,,2024,2024-01-01
Male,Hispanic,35-44,DuPage,Person,Graham,,,,,2024,2024-06-01
Male,White,35-44,DuPage,Person,Southwestern Illinois,,,,,2024,2024-04-01
Male,Black,35-44,Cook,Public Order,Southwestern Illinois,,,,,2024,2024-02-01
Male,Black,65-74,Macon,Property,Shawnee,,,,,2023,2023-10-01
Male,Black,45-54,Cook,Person,Centralia,,,,,2023,2023-09-01
Male,Hispanic,45-54,Cook,Property,Dixon,,,,,2023,2023-11-01
Male,Hispanic,30-34,Kane,Public Order,East Moline,,,,,2023,2023-11-01
Male,Black,30-34,Will,Public Order,Menard,,,,,2023,2023-07-01
Male,White,20-24,Marion,Property,Vandalia,,,,,2023,2023-07-01
Female,White,45-54,Hardin,Drug,Logan,,,,,2023,2023-10-01
Male,White,30-34,Logan,Person,Graham,,,,,2023,2023-09-01
Male,Black,45-54,Sangamon,Person,Discharge,,,,,2023,2023-02-01
Male,White,30-34,Whiteside,Person,Stateville,,,,,2023,2023-02-01
Male,Black,30-34,Cook,Person,Taylorville,,,,,2023,2023-05-01
Male,Hispanic,20-24,Kane,Public Order,Stateville,,,,,2024,2024-09-01
Male,Hispanic,45-54,Will,Drug,Robinson,,,,,2024,2024-12-01
Male,Other,20-24,Cook,Public Order,Other,,,,,2024,2024-11-01
Male,White,45-54,Hardin,Public Order,Centralia,,,,,2024,2024-01-01
Male,Black,55-64,Cook,Property,Jacksonville,,,,,2024,2024-03-01
Male,White,35-44,Peoria,Public Order,Jacksonville,,,,,2024,2024-04-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2024,2024-06-01
Female,Black,30-34,Cook,Person,Logan,,,,,2024,2024-04-01
Male,Black,20-24,Cook,Person,Illinois River,,,,,2024,2024-04-01
Male,Black,35-44,Cook,Person,Crossroads Male ATC,,,,,2024,2024-01-01
Male,White,45-54,Wabash,Drug,Lincoln,,,,,2024,2024-04-01
Male,Black,20-24,Cook,Person,Stateville,,,,,2024,2024-06-01
Male,Black,35-44,Cook,Person,Other,,,,,2024,2024-01-01
Male,Black,55-64,Cook,Public Order,Stateville,,,,,2023,2023-08-01
Male,Black,35-44,DeKalb,Public Order,Lincoln,,,,,2023,2023-10-01
Male,White,20-24,Warren,Person,Jacksonville,,,,,2023,2023-12-01
Male,Black,18-19,Cook,Public Order,Stateville,,,,,2023,2023-07-01
Male,White,30-34,Fayette,Public Order,Big Muddy River,1396.0,,,,2020,2020-11-01
Male,Black,20-24,Cook,Drug,Stateville,920.0,,713.0,,2020,2020-07-01
Male,White,35-44,Bond,Person,Graham,,,214.0,,2024,2024-08-01
Male,Black,55-64,DuPage,Public Order,Robinson,818.0,,,,2023,2023-08-01
Male,Black,25-29,Cook,Person,Dixon,,,197.0,,2022,2022-04-01
Male,Black,45-54,Macon,Drug,Jacksonville,1362.0,,,,2021,2021-07-01
Male,White,35-44,Madison,Drug,Centralia,,,679.0,,2021,2021-07-01
Male,Black,30-34,Cook,Person,Robinson,,,867.0,,2020,2020-07-01
Female,White,30-34,Winnebago,Drug,Decatur,,,148.0,,2020,2020-11-01
Male,White,35-44,Crawford,Property,Graham,1107.0,,529.0,,2020,2020-01-01
Male,White,45-54,Hancock,Property,Illinois River,876.0,,1220.0,,2020,2020-01-01
Male,Black,25-29,Cook,Property,Shawnee,,,195.0,,2024,2024-07-01
Male,Hispanic,25-29,Cook,Property,Stateville,,,154.0,,2024,2024-05-01
Male,White,35-44,Mercer,Person,Western Illinois,,,348.0,,2023,2023-10-01
Male,White,18-19,Henry,Public Order,Lincoln,658.0,,831.0,,2023,2023-07-01
Male,White,20-24,Lake,Property,East Moline,,,719.0,,2022,2022-03-01
Male,Hispanic,30-34,McHenry,Person,Lincoln,,,47.0,,2025,2025-02-01
Male,Black,20-24,Cook,Public Order,Stateville,450.0,,,,2024,2024-04-01
Male,Black,55-64,DuPage,Property,Jacksonville,,,,,2023,2023-05-01
Male,Black,55-64,Cook,Person,Jacksonville,,,,,2023,2023-03-01
Male,Black,25-29,Peoria,Public Order,Robinson,,,,,2022,2022-06-01
Male,Black,35-44,Cook,Public Order,Stateville,,,,,2021,2021-10-01
Male,Black,55-64,McLean,Person,Taylorville,,,,,2021,2021-09-01
Male,Black,35-44,Will,Drug,Sheridan,,,,,2021,2021-12-01
Male,Black,20-24,Cook,Public Order,Robinson,,,,,2021,2021-09-01
Male,Black,35-44,Winnebago,Drug,Robinson,,,,,2021,2021-05-01
Male,Black,25-29,Morgan,Drug,Big Muddy River,,,,,2021,2021-06-01
Male,Hispanic,30-34,Cook,Person,Stateville,,,,,2021,2021-02-01
Male,White,45-54,Kane,Person,Stateville,,,,,2021,2021-04-01
Male,Black,55-64,Champaign,Property,East Moline,,,,,2020,2020-12-01
Male,White,55-64,Morgan,Person,Robinson,,,,,2020,2020-09-01
Male,White,45-54,Clay,Public Order,Robinson,,,,,2020,2020-10-01
Male,Black,55-64,St. Clair,Public Order,Hill,,,,,2025,2025-05-01
Male,White,30-34,Saline,Person,Sheridan,,,,,2025,2025-11-01
Male,Black,30-34,Cook,Public Order,Hill,,,,,2025,2025-06-01
Male,Black,65-74,Cook,Person,Taylorville,,,,,2025,2025-07-01
Female,White,30-34,Vermilion,Drug,Decatur,,,,,2025,2025-09-01
Male,White,35-44,Jackson,Drug,Menard,,,,,2025,2025-09-01
Female,White,35-44,Pike,Property,Logan,,,,,2025,2025-05-01
Male,Black,30-34,Cook,Public Order,Lincoln,,,,,2025,2025-01-01
Male,Asian,45-54,Cook,Public Order,Lincoln,,,,,2025,2025-02-01
Male,White,55-64,Fulton,Person,Big Muddy River,,,,,2025,2025-09-01
Female,White,55-64,Lawrence,Drug,Logan,,,,,2025,2025-10-01
Male,Black,20-24,Cook,Public Order,Lincoln,,,,,2025,2025-02-01
Male,Hispanic,35-44,Cook,Public Order,Stateville,,,,,2025,2025-09-01
Male,White,65-74,Kane,Person,Danville,,,,,2024,2024-08-01
Male,White,45-54,Peoria,Person,Vienna,,,,,2024,2024-12-01
Female,White,35-44,Cook,Public Order,Decatur,,,,,2024,2024-09-01
Male,Hispanic,35-44,Cook,Public Order,Stateville,,,,,2024,2024-10-01
Male,Black,25-29,Cook,Public Order,Western Illinois,,,,,2024,2024-11-01
Male,Black,25-29,Morgan,Public Order,Centralia,,,,,2024,2024-10-01
Male,White,35-44,Brown,Drug,Lincoln,,,,,2024,2024-02-01
Male,Black,55-64,Cook,Person,Vienna,,,,,2023,2023-07-01
Female,White,45-54,Peoria,Drug,Decatur,,,,,2023,2023-10-01
Male,Hispanic,30-34,Cook,Public Order,Danville,,,,,2023,2023-09-01
Male,Black,30-34,Cook,Drug,Other,,,,,2023,2023-08-01
Male,White,35-44,Livingston,Property,Graham,,,,,2023,2023-09-01
Female,Black,55-64,St. Clair,Property,Logan,,,,,2023,2023-09-01
Male,Black,25-29,Cook,Property,Vandalia,,,,,2023,2023-10-01
Male,White,25-29,Perry,Drug,Menard,,,,,2023,2023-10-01
Male,White,35-44,Madison,Drug,Robinson,,,,,2023,2023-09-01
Male,Black,20-24,Cook,Person,Stateville,,,,,2023,2023-09-01
Male,Hispanic,25-29,Cook,Property,Stateville,241.0,,80.0,,2024,2024-09-01
Male,Black,25-29,Cook,Public Order,Centralia,519.0,,188.0,,2024,2024-03-01
Male,Black,30-34,Madison,Public Order,Graham,567.0,,,,2023,2023-09-01
Male,Hispanic,20-24,Cook,Public Order,Stateville,,,149.0,,2023,2023-12-01
Male,Black,25-29,Winnebago,Drug,Stateville,,262.0,,,2023,2023-01-01
Male,Hispanic,30-34,Cook,Public Order,Shawnee,,375.0,,,2024,2024-04-01
Male,White,30-34,Massac,Drug,Graham,779.0,,,,2023,2023-09-01
Female,Black,30-34,Macon,Property,Decatur,713.0,,,,2023,2023-11-01
Male,White,35-44,Will,Property,Stateville,91.0,,,,2023,2023-11-01
Male,Black,30-34,Cook,Public Order,Crossroads Male ATC,,,,,2023,2023-10-01
Male,Black,45-54,Cook,Person,Robinson,,,,,2023,2023-02-01
Male,Black,55-64,Cook,Person,Vienna,,,,,2024,2024-03-01
Male,White,35-44,Perry,Person,Taylorville,,,,,2024,2024-05-01
Male,White,35-44,Rock Island,Person,Lincoln,,,,,2024,2024-01-01
Male,Black,30-34,Cook,Person,Lincoln,,,,,2024,2024-02-01
Male,Hispanic,25-29,Cook,Person,Jacksonville,,,,,2024,2024-04-01
Male,Black,55-64,McLean,Person,Robinson,,,,,2024,2024-05-01
Male,Black,45-54,Cook,Public Order,Lincoln,,,,,2023,2023-07-01
Male,Black,45-54,Cook,Public Order,Stateville,,,,,2023,2023-10-01
Male,White,45-54,Cook,Property,East Moline,,,,,2023,2023-07-01
Male,Black,30-34,Cook,Person,Danville,,,,,2023,2023-08-01
Male,Black,35-44,Cook,Person,Stateville,,,,,2023,2023-11-01
Male,White,35-44,Rock Island,Property,Jacksonville,,,,,2023,2023-08-01
Male,White,35-44,Fayette,Drug,Southwestern Illinois,,,,,2023,2023-07-01
Male,Black,45-54,Cook,Person,Robinson,,,,,2023,2023-04-01
Male,Black,30-34,Winnebago,Public Order,Stateville,,,,,2023,2023-05-01
Male,Hispanic,30-34,Kane,Person,Robinson,,,,,2023,2023-02-01
Male,Black,30-34,Cook,Person,East Moline,2069.0,,76.0,,2019,2019-10-01
Male,Black,45-54,Cook,Person,Lawrence,,,697.0,,2020,2020-03-01
Male,Black,30-34,Kankakee,Drug,Pinckneyville,2030.0,,728.0,,2020,2020-05-01
Male,Black,25-29,Cook,Public Order,Shawnee,1782.0,,615.0,,2019,2019-12-01
Male,White,35-44,Cook,Person,Dixon,546.0,,53.0,,2019,2019-10-01
Male,Black,55-64,McLean,Person,Taylorville,,,78.0,,2019,2019-11-01
Female,White,30-34,Winnebago,Property,Logan,1813.0,246.0,827.0,,2020,2020-03-01
Male,White,35-44,Jefferson,Drug,Vienna,948.0,,,,2019,2019-09-01
Male,Black,25-29,Cook,Public Order,Stateville,1095.0,,,,2019,2019-10-01
Male,Black,35-44,Cook,Property,Jacksonville,1592.0,,,,2019,2019-11-01
Male,White,35-44,Monroe,Property,Pinckneyville,,,428.0,,2019,2019-07-01
Male,Black,25-29,McLean,Person,Lincoln,1868.0,,1353.0,,2019,2019-02-01
Male,Black,30-34,Lake,Person,Illinois River,618.0,,64.0,,2019,2019-12-01
Male,Hispanic,25-29,Cook,Public Order,Shawnee,,,386.0,,2019,2019-03-01
Male,White,30-34,Will,Property,Stateville,1070.0,,,,2019,2019-05-01
Male,Black,25-29,Cook,Property,Stateville,1244.0,,,,2019,2019-04-01
Female,White,45-54,Cook,Drug,Decatur,1759.0,,253.0,,2019,2019-05-01
Male,White,35-44,Rock Island,Property,Stateville,1991.0,,631.0,,2019,2019-09-01
Male,Black,35-44,Cook,Person,Big Muddy River,1397.0,,2288.0,,2019,2019-09-01
Male,Black,35-44,Cook,Property,Jacksonville,1959.0,,,,2019,2019-11-01
Male,Hispanic,25-29,Will,Person,Taylorville,,,1303.0,,2019,2019-12-01
Male,White,55-64,Jersey,Person,Big Muddy River,,,1646.0,,2019,2019-12-01
Male,Black,30-34,Will,Drug,Stateville,,,253.0,,2019,2019-10-01
Male,White,30-34,Fayette,Drug,Illinois River,1610.0,,,,2019,2019-12-01
Male,Black,35-44,Cook,Public Order,Danville,,,282.0,,2019,2019-04-01
Male,Black,35-44,St. Clair,Property,Menard,,,327.0,,2019,2019-03-01
Male,Black,30-34,Cook,Person,Vienna,1332.0,,1758.0,,2019,2019-11-01
