month,exit_reason,discrsn,sex,race,age_group,county,crime_class,relinst,n
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Cook,Person,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Cook,Person,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Fayette,Person,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Franklin,Property,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Henderson,Drug,Danville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Lawrence,Person,Dixon CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Livingston,Drug,Dixon CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Livingston,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Macon,Person,Centralia CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Marshall,Public Order,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Monroe,Person,Western Illinois CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Ogle,Property,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Ogle,Property,Menard CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Peoria,Public Order,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Tazewell,Drug,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Tazewell,Property,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Adams,Public Order,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Person,Centralia CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Person,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Property,Menard CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Public Order,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,DeKalb,Public Order,Robinson CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,DuPage,Drug,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Edgar,Drug,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Jefferson,Property,Centralia CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Kane,Property,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Lake,Property,Danville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Logan,Person,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Macon,Person,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Person,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Property,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,McHenry,Drug,Robinson CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Tazewell,Public Order,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Union,Person,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Union,Property,Menard CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Winnebago,Person,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Winnebago,Public Order,Lincoln CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Clinton,Person,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Clinton,Property,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Drug,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Person,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Property,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Public Order,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,DuPage,Property,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Kane,Person,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Kane,Property,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Kankakee,Property,Shawnee CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Knox,Person,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,LaSalle,Property,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Lake,Drug,Hill CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Lawrence,Drug,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Macon,Property,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Macoupin,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Person,Shawnee CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Property,Danville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Property,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Massac,Public Order,Menard CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,McDonough,Property,Danville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,McHenry,Person,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,McLean,Public Order,Robinson CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,McLean,Public Order,Stateville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Mercer,Drug,Shawnee CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Montgomery,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Morgan,Person,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Peoria,Person,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Randolph,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Sangamon,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Shelby,Property,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Vermilion,Public Order,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Champaign,Person,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Christian,Drug,Western Illinois CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Coles,Public Order,Shawnee CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Person,Dixon CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Public Order,Hill CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Public Order,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Lake,Drug,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Lee,Person,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,McHenry,Property,Pinckneyville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,McLean,Drug,Dixon CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,McLean,Person,Menard CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Morgan,Person,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Peoria,Person,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Pike,Public Order,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Pike,Public Order,Taylorville CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Tazewell,Person,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Vermilion,Drug,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Cook,Person,Illinois River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Cook,Public Order,Dixon CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Kane,Person,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Marshall,Person,Hill CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Sangamon,Person,Lawrence CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,St. Clair,Property,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,Clinton,Person,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,Cook,Property,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,Cook,Public Order,Pontiac CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,Fayette,Public Order,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,McLean,Person,Big Muddy River CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,65-74,Sangamon,Person,Graham CC,1
2014-01-01,Expiration of Sentence,Expiration of Sentence,Male,White,75<,Cook,Person,Big Muddy River CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Female,Black,20-24,Peoria,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Female,Black,25-29,Cook,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Female,White,20-24,Champaign,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Female,White,25-29,Will,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Female,White,30-34,Adams,Public Order,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,American Indian,18-19,Scott,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Champaign,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Person,Jacksonville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Person,Pinckneyville CC,4
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Person,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Cook,Property,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Jackson,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Kane,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Lake,Public Order,Dixon CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Macon,Public Order,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Sangamon,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,18-19,Winnebago,Person,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Champaign,Drug,Pinckneyville CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Drug,Jacksonville CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Drug,Shawnee CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Person,Stateville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Person,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Jacksonville CC,3
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Stateville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Public Order,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Public Order,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,DuPage,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Macon,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Macon,Person,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Macon,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Sangamon,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,St. Clair,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Vermilion,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Winnebago,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Winnebago,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Winnebago,Property,Jacksonville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Drug,Vienna CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Person,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Public Order,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Public Order,Vienna CC,5
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Macon,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Macon,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Madison,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Sangamon,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,St. Clair,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Stephenson,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Winnebago,Person,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Person,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Sangamon,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,18-19,Cook,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,Cook,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,Cook,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,Cook,Public Order,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,DuPage,Person,Shawnee CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,Kane,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,25-29,Cook,Public Order,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,25-29,Kendall,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,35-44,Cook,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,18-19,Jackson,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,18-19,Rock Island,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Adams,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Clay,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Cook,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,DuPage,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Franklin,Drug,Pinckneyville CC,2
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Hancock,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Henry,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Iroquois,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Knox,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Macon,Drug,Hill CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Madison,Property,Menard CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Pike,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Randolph,Property,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Sangamon,Person,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Stephenson,Drug,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,White,Drug,Vienna CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Sangamon,Property,Pinckneyville CC,1
2014-01-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Stephenson,Drug,Pinckneyville CC,1
